treatment,seed,date,avg_market_price,avg_price_increase,total_consumer_payment_increase,avg_load,prompt_profit_minus_compliance,mean_reasoning_profit_minus_compliance
tarj_default,3,2020-07-01,77.15722920552084,42.97787555052083,6585096.6209316505,5157.7625,0.1252509049534585,0.058815293356488996
tarj_default,2,2020-07-01,53.74750499860417,19.568151343604168,2946233.108440072,5157.7625,0.1252509049534585,0.0393978423919366
tarj_profit_max,2,2020-07-07,53.75969353320833,24.350444720708328,3150637.1367032574,4619.287499999999,0.131522486039241,0.046348211558781584
tarj_profit_max,2,2020-07-06,82.69862704412499,50.443609256624995,7161004.413568456,5019.170833333333,0.131522486039241,0.04854730565915222
tarj_profit_max,2,2020-07-05,76.12702275745833,43.417200229958326,6221865.792188023,4974.675,0.131522486039241,0.06759065553240153
tarj_profit_max,2,2020-07-04,109.03993464979168,74.37905161729167,11385267.861880828,5193.141666666666,0.131522486039241,0.04812657953735696
tarj_profit_max,2,2020-07-03,120.237960228625,83.804180941125,13284977.914387286,5337.145833333333,0.131522486039241,0.05652809774720931
tarj_profit_max,2,2020-07-02,110.6365454275,74.832171845,11785355.644217467,5265.720833333334,0.131522486039241,0.06819139361172952
tarj_profit_max,1,2020-07-05,56.02548785945833,23.315665331958332,3331874.933209999,4974.675,0.131522486039241,0.0714959346095969
tarj_profit_max,1,2020-07-07,50.66833544470833,21.259086632208334,2761534.867815017,4619.287499999999,0.131522486039241,0.08047306650208416
tarj_profit_max,1,2020-07-06,57.838165036125,25.583147248625,3641589.0141360043,5019.170833333333,0.131522486039241,0.06297499671138043
tarj_profit_max,1,2020-07-04,113.44928405470834,78.78840102220833,12058610.789285913,5193.141666666666,0.131522486039241,0.07253405692633733
tarj_profit_max,1,2020-07-03,120.33959100062499,83.905811713125,13291580.513062889,5337.145833333333,0.131522486039241,0.06971308722816352
tarj_profit_max,1,2020-07-02,111.687171911375,75.882798328875,11982837.96259812,5265.720833333334,0.131522486039241,0.0658307194072827
tarj_profit_max,3,2020-07-01,105.109328149125,70.929974494125,10802954.582698584,5157.7625,0.131522486039241,0.07188642502671079
tarj_profit_max,2,2020-07-01,103.18619220083333,69.00683854583333,10545352.851667052,5157.7625,0.131522486039241,0.06771411318178674
tarj_profit_max,1,2020-07-01,103.30688654758332,69.12753289258333,10555361.396215647,5157.7625,0.131522486039241,0.0648056340863515
tarj_profit_max,5,2020-07-03,96.06109333287499,59.627314045374995,9328052.326115899,5337.145833333333,0.131522486039241,0.06514330168202956
tarj_profit_max,3,2020-07-03,115.319315566,78.8855362785,12449258.107078554,5337.145833333333,0.131522486039241,0.06189888435945527
tarj_profit_max,5,2020-07-04,102.51327016495833,67.85238713245833,10042700.312922208,5193.141666666666,0.131522486039241,0.05918841912606598
tarj_profit_max,5,2020-07-02,89.15747937370833,53.35310579120833,8331478.98081626,5265.720833333334,0.131522486039241,0.06212615014695348
tarj_profit_max,5,2020-07-01,85.58377749745834,51.404423842458336,7773076.852931678,5157.7625,0.131522486039241,0.05922360584222106
tarj_profit_max,4,2020-07-07,62.97553338666666,33.566284574166666,4344313.036240019,4619.287499999999,0.131522486039241,0.08271548138843296
tarj_profit_max,4,2020-07-06,67.35352712487499,35.098509337375,4972765.196239983,5019.170833333333,0.131522486039241,0.0766548147597816
tarj_profit_max,4,2020-07-05,67.774501057875,35.064678530375,4986476.766361856,4974.675,0.131522486039241,0.09028365162233856
tarj_profit_max,3,2020-07-02,112.21717201016666,76.41279842766666,12022009.354971763,5265.720833333334,0.131522486039241,0.0555848374443514
tarj_profit_max,4,2020-07-04,111.48378165291666,76.82289862041667,11708918.110428758,5193.141666666666,0.131522486039241,0.07513427071648214
tarj_profit_max,4,2020-07-02,107.02499295362499,71.220619371125,11287364.46653461,5265.720833333334,0.131522486039241,0.05994331192843648
tarj_profit_max,4,2020-07-01,97.17287754445833,62.99352388945834,9682110.815058457,5157.7625,0.131522486039241,0.06305389474048763
tarj_profit_max,3,2020-07-07,42.667229317,13.257980504499999,1714065.5669894584,4619.287499999999,0.131522486039241,0.06367952707298308
tarj_profit_max,3,2020-07-06,80.024113618,47.76909583049999,6841707.138874306,5019.170833333333,0.131522486039241,0.04515793423273286
