treatment,round,max_firm_regret,total_current_profit
tarj_profit_max,150,9914.394648366006,80861.55059430008
tarj_profit_max,151,22993.48277472601,122819.47875026254
tarj_profit_max,152,27995.162917896003,151122.18787962507
tarj_profit_max,153,46565.60866394849,564827.3390202087
tarj_profit_max,154,91469.4450634305,666463.6585840671
tarj_profit_max,155,196944.03436668008,917966.9094831898
tarj_profit_max,156,358938.152830704,1544606.2581267918
tarj_profit_max,157,619994.4043729501,2379809.9100948
tarj_profit_max,158,581620.82904387,2797247.67867092
tarj_profit_max,159,585784.39151367,2804611.8993867203
tarj_profit_max,160,580427.2744691939,2668108.82411078
tarj_profit_max,161,626211.9909945179,2270177.4629714238
tarj_profit_max,162,587353.325744544,1547519.901374748
tarj_profit_max,163,214146.518124219,1109946.142616255
tarj_profit_max,164,182850.84964724703,748091.480828107
tarj_profit_max,165,149763.14899936074,310100.2896666524
tarj_profit_max,166,108929.35889648391,170429.2519090545
tarj_profit_max,167,30254.50419923391,98867.1835167601
tarj_profit_max,168,15862.233080142,83066.77050030004
